#{"t_start": 1583716892.2620625, "env_id": null}
r,l,t
102.551736,200,251.092511
105.583444,200,251.909271
105.707366,200,252.839576
104.826255,200,253.697725
105.74646,200,254.52138
106.076962,200,255.356236
104.161938,200,256.163882
105.993133,200,257.184372
106.370504,200,258.140174
105.157422,200,258.939189
105.75574,200,259.858513
105.055114,200,260.654112
105.400247,200,261.491452
104.4939,200,262.280243
105.329392,200,263.106009
104.544798,200,264.050542
105.474812,200,264.845109
106.119332,200,265.677826
104.653788,200,266.46945
101.686171,200,267.461615
104.300227,200,268.331385
104.119171,200,269.277392
104.816601,200,270.070649
104.730805,200,270.894928
103.329952,200,271.717151
104.714552,200,272.522297
104.189159,200,273.350845
104.103582,200,274.178447
104.837012,200,275.104418
106.41142,200,275.897478
104.940089,200,276.736349
104.692105,200,277.67169
105.294025,200,278.465435
106.194275,200,279.296078
138.868592,200,280.159075
105.939648,200,280.9928
105.127448,200,281.778942
104.981026,200,282.609544
105.644887,200,283.409507
106.15416,200,284.232095
104.169228,200,285.07091
105.364075,200,286.041101
105.30794,200,286.867721
105.011785,200,287.79529
105.384259,200,288.6754
104.043886,200,289.46341
134.943162,200,290.204301
102.78904,200,291.153981
103.60852,200,291.943126
104.116933,200,292.770202
103.643998,200,293.563984
104.56429,200,294.382659
104.252456,200,295.178633
105.478227,200,296.025398
105.894363,200,296.903623
105.396399,200,297.732249
105.740201,200,298.662124
105.388191,200,299.466248
103.64714,200,300.289368
104.307959,200,301.072098
105.419803,200,302.0104
104.884365,200,302.834582
106.511634,200,303.66162
105.249378,200,304.481347
106.067317,200,305.279018
105.633326,200,306.108334
142.498422,200,306.825515
143.205367,200,307.721496
105.644462,200,308.519028
106.432378,200,309.461962
105.665522,200,310.266765
114.008722,200,311.213744
106.024486,200,312.13438
105.389815,200,313.174608
105.847551,200,314.113472
105.521957,200,315.007393
105.236238,200,315.885371
142.991413,200,316.653284
105.987972,200,317.520871
106.072448,200,318.465687
143.547268,200,319.263503
106.641375,200,320.135572
106.151134,200,320.927361
106.247991,200,321.753821
104.190155,200,322.547166
144.142785,200,323.314191
104.66834,200,324.218525
104.927559,200,325.642933
106.266906,200,326.598838
105.565132,200,327.427262
106.143938,200,328.475322
106.160908,200,329.37296
105.983898,200,330.290369
105.352505,200,331.081563
106.138715,200,331.891221
140.829609,200,332.639702
105.63119,200,333.423561
105.530523,200,334.323341
106.078951,200,335.221003
105.561745,200,336.043833
106.180274,200,336.824676
105.244332,200,337.651776
105.16888,200,338.455456
106.052831,200,339.2931
104.512955,200,340.316541
105.791061,200,341.354542
105.516713,200,342.264216
105.950178,200,343.068665
106.028079,200,343.894775
105.927312,200,344.709225
105.299079,200,345.684204
105.659698,200,346.570718
105.539532,200,347.390714
105.235393,200,348.233192
105.608483,200,349.023318
105.39582,200,349.844121
105.343336,200,350.726084
105.079423,200,351.71281
106.043917,200,352.501226
106.125476,200,353.349419
105.643099,200,354.177905
105.000614,200,354.969262
103.841444,200,355.793741
104.969984,200,356.717497
105.205734,200,357.554792
105.411335,200,358.350511
105.713374,200,359.179132
105.705323,200,360.003927
105.942628,200,360.798197
106.443439,200,361.763472
105.604282,200,362.662884
106.159046,200,363.512327
106.151626,200,364.315745
145.889078,200,365.079517
106.478527,200,365.871335
106.481471,200,366.701005
146.495026,200,367.597521
145.954216,200,368.323372
146.124392,200,369.099155
145.059325,200,369.820004
105.400327,200,370.655842
106.223841,200,371.526572
145.532411,200,372.489594
106.740579,200,373.526756
145.496514,200,374.249799
105.80737,200,375.095117
145.398013,200,375.816425
144.537782,200,376.741274
144.94218,200,377.601747
106.26636,200,378.642748
106.612478,200,379.605315
145.6242,200,380.459591
143.87587,200,381.278519
106.158027,200,382.129032
105.842235,200,383.03443
105.69336,200,383.9404
106.070227,200,384.783324
106.270486,200,385.59099
105.382983,200,386.414127
106.032206,200,387.245387
105.851846,200,388.062139
105.942683,200,388.884517
106.015558,200,389.798953
104.932031,200,390.641779
105.459766,200,391.436247
106.493434,200,392.274556
106.289846,200,393.192152
106.138824,200,394.022313
106.511364,200,394.979358
144.933449,200,395.71452
106.680283,200,396.543154
106.694081,200,397.349029
106.286399,200,398.200557
106.005668,200,398.995475
105.867083,200,399.82163
105.374729,200,400.781653
105.806847,200,401.579943
106.438644,200,402.412761
106.253719,200,403.375299
105.15919,200,404.207461
104.627821,200,405.002883
105.442278,200,405.984946
105.92958,200,406.796484
104.972075,200,407.65088
106.092531,200,408.487398
106.149891,200,409.283194
