#{"t_start": 1583717692.2141228, "env_id": null}
r,l,t
76.9419,200,211.922618
87.968259,200,212.611881
62.788663,200,213.27212
92.653393,200,213.948013
80.481296,200,214.635017
80.774715,200,215.32696
56.967673,200,216.096758
75.919958,200,216.780449
74.362611,200,217.470377
79.440882,200,218.240491
97.292809,200,218.927253
105.690245,200,219.642384
72.918805,200,220.323441
79.147426,200,221.123384
93.358721,200,221.767134
85.020443,200,222.463085
82.722814,200,223.138061
84.669604,200,223.815995
66.129812,200,224.477207
72.9239,200,225.428182
79.323552,200,226.132109
73.800085,200,226.905599
90.960245,200,227.595256
103.375967,200,228.252304
84.573013,200,229.280271
68.270926,200,230.21627
87.495056,200,231.028269
100.777636,200,231.8132
86.173373,200,232.58822
83.734552,200,233.348264
82.6946,200,234.090092
97.287235,200,234.857066
70.854428,200,235.569093
86.4934,200,236.412429
77.225668,200,237.130936
92.813702,200,238.143934
77.959454,200,239.545931
80.994437,200,240.535935
66.248496,200,241.339932
74.825118,200,242.076292
80.282465,200,243.046296
70.662906,200,243.839117
59.79385,200,244.641392
76.801318,200,245.421329
73.062933,200,246.126299
80.735694,200,246.849915
68.852355,200,247.554132
69.316373,200,248.4108
36.453935,200,249.261799
56.044543,200,250.116797
68.523247,200,250.81804
76.570774,200,251.592519
44.042833,200,252.329928
72.00883,200,253.023892
91.370596,200,254.911892
72.01789,200,255.798529
77.843825,200,256.540011
72.745362,200,257.233882
95.689625,200,257.953379
96.794734,200,258.679313
101.341653,200,259.479847
76.651386,200,260.387843
87.181272,200,261.127846
106.630322,200,261.870733
91.829654,200,262.577759
96.65576,200,263.322953
79.644517,200,264.019332
97.507874,200,264.804335
87.914088,200,265.645359
99.322641,200,266.419865
102.95615,200,267.17526
101.855654,200,267.901012
108.096705,200,268.631834
112.219468,200,269.378856
113.765031,200,270.186659
117.460886,200,271.116641
116.127114,200,271.8138
112.312982,200,272.593739
111.654987,200,273.31038
108.001707,200,274.155027
105.901373,200,274.887048
102.712277,200,275.60905
107.690764,200,276.395049
101.490509,200,277.153437
97.586293,200,277.841185
111.979985,200,278.533983
104.275965,200,279.33089
102.692667,200,280.029006
78.828288,200,280.782973
93.036401,200,281.68797
96.67095,200,282.418552
74.937018,200,283.127012
83.388522,200,283.859828
74.124961,200,284.621465
80.730796,200,285.311606
74.181876,200,286.075952
81.511789,200,286.795979
104.509916,200,287.601982
98.722616,200,288.310237
75.870353,200,289.033237
92.717459,200,289.784338
82.84239,200,290.516686
66.253933,200,291.236046
101.014601,200,292.034328
108.21953,200,292.882328
105.280905,200,293.65986
96.869583,200,294.46883
95.54086,200,295.173857
100.242876,200,295.899251
97.141542,200,296.663255
78.790466,200,297.402081
92.392718,200,298.23647
57.270872,200,298.990474
64.158461,200,299.759471
84.815466,200,300.460498
80.093958,200,301.183765
100.738217,200,301.906007
100.899376,200,302.705007
97.45079,200,303.537739
90.299219,200,304.288736
54.923229,200,305.066099
99.916954,200,305.76978
72.520434,200,306.517306
80.719314,200,307.262817
79.994872,200,308.19282
92.277268,200,310.205817
90.714099,200,310.893587
68.120925,200,311.676292
96.990739,200,312.375772
94.762624,200,313.173762
92.578134,200,313.879754
91.370085,200,314.694663
90.618077,200,315.515662
95.493053,200,316.208369
90.479551,200,316.923097
94.233876,200,317.612878
93.932051,200,318.326986
79.950554,200,319.04209
89.035361,200,319.816094
76.100603,200,320.665095
60.621539,200,321.398418
79.204391,200,322.126392
73.747315,200,322.810009
78.821298,200,323.696008
76.927629,200,324.431037
84.732998,200,325.25719
86.517011,200,326.128166
101.331762,200,326.874589
74.734774,200,327.647589
65.876165,200,328.357977
61.148541,200,329.085081
75.495178,200,329.80977
71.628956,200,330.71673
76.28804,200,331.547495
71.489491,200,332.308064
91.850819,200,333.02163
80.993841,200,333.777675
82.551875,200,334.559494
78.004524,200,335.296467
79.18459,200,336.033817
100.208916,200,336.78596
91.356939,200,337.585187
103.69919,200,338.28672
88.89431,200,339.084547
107.760165,200,340.022964
102.213689,200,340.762054
103.930688,200,341.521215
105.890066,200,342.303083
106.962966,200,343.085704
108.727042,200,343.791256
127.631943,200,344.787308
107.116906,200,345.580636
111.547567,200,346.299433
106.323382,200,347.027533
109.103963,200,347.832472
107.501284,200,348.612786
109.454539,200,349.407812
110.887518,200,350.211401
110.155177,200,350.933216
110.649718,200,351.680307
95.561369,200,352.402175
106.982325,200,353.264534
98.446694,200,354.136548
105.52555,200,354.986535
97.623437,200,355.784558
96.207153,200,356.523558
96.425694,200,357.292131
97.689972,200,358.015665
83.016093,200,358.820232
89.639061,200,359.624259
99.512384,200,360.367233
76.507181,200,361.145295
101.994804,200,361.868859
106.910728,200,362.60524
101.536154,200,363.490139
88.641603,200,364.680175
93.176806,200,365.545139
88.190495,200,366.234848
96.022716,200,366.942577
99.658686,200,367.704503
102.621852,200,368.453855
90.549142,200,369.191887
80.274432,200,370.066649
85.988978,200,370.849663
75.920733,200,371.55765
87.165329,200,372.294214
75.531601,200,373.004535
78.901351,200,373.7903
85.64981,200,374.54689
85.813992,200,375.370511
89.283419,200,376.232836
68.875492,200,376.994784
78.948391,200,377.719625
68.510415,200,378.432263
